path,category,factory,classification,reason,estimated_products
户外照明 工业照明/三防灯/普照/普照2025-4月更新/25年4月汇孚广交会净化灯SMD报价表4.11.xlsx,三防灯,普照,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,18
户外照明 工业照明/三防灯/普照/普照2025-4月更新/25年4月汇孚广交会净化灯T8报价表4.11.xlsx,三防灯,普照,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,12
户外照明 工业照明/三防灯/普照/普照2025-4月更新/25年4月汇孚广交会三防灯SMD报价表4月11.xlsx,三防灯,普照,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,28
户外照明 工业照明/三防灯/普照/普照2025-4月更新/25年4月汇孚广交会T8三防灯报价表25.4.11.xlsx,三防灯,普照,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,28
户外照明 工业照明/三防灯/普照/普照2026-4月更新 /净化灯T8报价表-汇孚.xlsx,三防灯,普照,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,8
户外照明 工业照明/三防灯/普照/普照2026-4月更新 /三防灯SMD报价表-汇孚.xlsx,三防灯,普照,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,50
户外照明 工业照明/三防灯/普照/普照2026-4月更新 /CL04吸顶灯报价表.xlsx,三防灯,普照,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,6
户外照明 工业照明/三防灯/普照/普照2026-4月更新 /HP-B2报价-汇孚.xlsx,三防灯,普照,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,10
户外照明 工业照明/三防灯/普照/普照2026-4月更新 /T8三防灯报价表-汇孚.xlsx,三防灯,普照,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,28
户外照明 工业照明/市电壁灯/壁灯-厦门星际Quotation  for hongkong lighting fair(5).xls,市电壁灯,壁灯-厦门星际Quotation for hongkong lighting fair(5).xls,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,40
户外照明 工业照明/市电壁灯/蒂罗曼/2023 - 10月份plastic wall lamps price list 目录.xls,市电壁灯,蒂罗曼,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,117
户外照明 工业照明/市电壁灯/蒂罗曼/2025.3.27蒂罗曼户外壁灯报价.xlsx,市电壁灯,蒂罗曼,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,32
户外照明 工业照明/市电壁灯/蒂罗曼/核价-Alum Wall Lamp Price List - Wellux 202403.xlsx,市电壁灯,蒂罗曼,needs-review,SheetJS 读取失败或跳过：文件超过 100MB，跳过 SheetJS 深读（286.2 MB）,0
户外照明 工业照明/市电壁灯/蒂罗曼/核价-New~ Alum Wall Lamp Price List - Wellux 202403.xlsx,市电壁灯,蒂罗曼,needs-review,SheetJS 读取失败或跳过：文件超过 100MB，跳过 SheetJS 深读（171.8 MB）,0
户外照明 工业照明/市电壁灯/蒂罗曼/Plastic Wall Lamp List - Wellux 2023 -10.xls,市电壁灯,蒂罗曼,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,118
户外照明 工业照明/市电壁灯/宏盛/智达样册选品详细.xlsx,市电壁灯,宏盛,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,24
户外照明 工业照明/市电壁灯/塑料壁灯 (1)牛志 202504 刘林给.xlsx,市电壁灯,塑料壁灯 (1)牛志 202504 刘林给.xlsx,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,41
户外照明 工业照明/市电壁灯/中宏 /2024.1.12中宏塑料壁灯报价.xlsx,市电壁灯,中宏,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,16
户外照明 工业照明/市电壁灯/中宏 /2025.8.20中宏面板灯报价 - 非隔离保二年.xls,市电壁灯,中宏,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,19
户外照明 工业照明/市电壁灯/中宏 /2025.8.20中宏私模太阳能报价.xlsx,市电壁灯,中宏,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,13
户外照明 工业照明/户外工厂/绿晟/202410/绿晟-S02太阳能壁灯报价单LS202410.xls,太阳能,绿晟,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,9
户外照明 工业照明/户外工厂/绿晟/202410/绿晟-S03CCT太阳能感应灯报价单LS202410.xls,太阳能,绿晟,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,8
户外照明 工业照明/户外工厂/绿晟/202410/绿晟-S09太阳能灯报价单LS202410.xls,太阳能,绿晟,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,9
户外照明 工业照明/户外工厂/伊特/2023/10月汇孚广交会产品价格.xlsx,太阳能,伊特,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,109
户外照明 工业照明/户外工厂/伊特/2023/2023年4月汇孚广交会产品报价.xlsx,太阳能,伊特,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,75
户外照明 工业照明/户外工厂/伊特/2024/更新 2024年4月汇孚广交会产品价格.xlsx,太阳能,伊特,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,110
户外照明 工业照明/户外工厂/伊特/2024/汇孚 2024年10月广交会产品价格 市电 更新 伊特.xlsx,太阳能,伊特,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,115
户外照明 工业照明/户外工厂/中千/202209/(New Models) LED Solar Worklight - Wellux - 202209.xlsx,太阳能,中千,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,4
户外照明 工业照明/户外工厂/中千/202302/中千智享 -汇孚(1) 太阳能 20230202价格更新.xlsx,太阳能,中千,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,29
户外照明 工业照明/户外工厂/中千/202306+07/2023年6月15日汇孚报价单太阳能灯带.xlsx,太阳能,中千,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,13
户外照明 工业照明/太阳能壁灯草坪灯地插灯/核价Wellux Quotation of led solar wall light 20231027.xlsx,太阳能壁灯,核价Wellux Quotation of led solar wall light 20231027.xlsx,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,5
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/2024AMG-Juliet Solar Lights.xlsx,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,40
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/博登/博登太阳能系列-报价.xlsx,太阳能壁灯,太阳能壁灯草坪灯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,7
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/博登/副本博登报价单2025年8月.xls,太阳能壁灯,太阳能壁灯草坪灯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,44
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/博登/B103产品规格表.xlsx,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,43
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/博登/S3D S3W报价8-15.xlsx,太阳能壁灯,太阳能壁灯草坪灯,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,2
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/博登/S6/新品S6报价.xlsx,太阳能壁灯,太阳能壁灯草坪灯,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,29
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/博登/S6/S6小款/S6-2W详情参数.xlsx,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,13
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/晟高/2024062高流明灯 .xls,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,14
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/晟高/晟高20240321.xls,太阳能壁灯,太阳能壁灯草坪灯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,119
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/精友/给客户报价/核价wellux quotation of solar light 20220617 刘林姐发.xls,太阳能壁灯,太阳能壁灯草坪灯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,47
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/精友/给客户报价/Solar Garden Light - Wellux - 20221025.xls,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,51
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/精友/给客户报价/To 精友-W1122X011 太阳能灯 -工厂修改-删2款 (2).xls,太阳能壁灯,太阳能壁灯草坪灯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,14
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/精友/给客户报价/To HTF- Solar Garden Light - Wellux - 20221025 recommended items.xls,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,发现 USD/FOB 客户价，不作为工厂采购价导入，可用于补规格/图片,51
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/精友/solar light-带中文.xls,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,47
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/精友/solar light-whole - 4.13 - RMB.xls,太阳能壁灯,太阳能壁灯草坪灯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,17
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/巨鑫/巨鑫太阳能报价表VIP（12-03）出厂价.xls,太阳能壁灯,太阳能壁灯草坪灯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,7
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/蓝德赛/核价 发客户/核价 Solar garden light Quotation -Welfull Group 20240226.xls,太阳能壁灯,太阳能壁灯草坪灯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,113
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/蓝德赛/蓝赛Ningbo Landsign quotation for solar led light  5.10 汇孚(1).xls,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,116
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/蓝德赛/Landsign New Sylte's Quote Sheet .xlsx,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,7
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/蓝德赛/Ningbo Landsign quotation for NEW solar light  出厂价 202404.xls,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,116
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/蓝德赛/Ningbo Landsign quotation for solar garden light to Juliet 231009.xls,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,108
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/蓝德赛/Ningbo Landsign quotation for solar light   11.25 汇孚.xls,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,116
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/蓝德赛/Ningbo Landsign quotation for solar light6105 20250213 高亮版本.xls,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,50
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/蓝德赛/Ningbo Landsign quotation sheet of solar sensor wall light(1).xls,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,116
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/玲姐下单合同/To 晟高- W1123X333- ER太阳能地插灯- 下单文件- 20231011.xlsx,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,15
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/玲姐下单合同/To 合嘉- W1123X333- ER太阳能地插灯- 下单文件- 20231011.xlsx,太阳能壁灯,太阳能壁灯草坪灯,likely-importable,发现疑似表头、型号列和 RMB/人民币/含税/核价价格列,17
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/玲姐下单合同/To 天涵- W1123X333- ER太阳能地插灯- 下单文件- 20231011.xlsx,太阳能壁灯,太阳能壁灯草坪灯,enrichment-only,无可靠 RMB 价，但有型号和规格/参数/图片信号,15
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/绿晟/绿晟-S01太阳能灯报价单LS202403.xls,太阳能壁灯,太阳能壁灯草坪灯,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,9
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/绿晟/绿晟-S02太阳能壁灯报价单LS202410.xls,太阳能壁灯,太阳能壁灯草坪灯,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,9
户外照明 工业照明/太阳能壁灯草坪灯地插灯/太阳能壁灯草坪灯/绿晟/绿晟-S03CCT太阳能感应灯报价单LS202410.xls,太阳能壁灯,太阳能壁灯草坪灯,needs-review,有价格/型号/表头迹象，但 RMB 价格语义或结构不够明确,8
